policy_id,customer_id,policy_type,premium,sum_insured,start_date,end_date
2976,1473,Health,652,65200,10/25/2020,5/28/2023
2977,1474,Life,4436,443600,8/31/2020,1/20/2023
2978,1475,Motor,4011,401100,12/8/2020,2/3/2024
2979,1475,Health,3599,359900,4/15/2021,10/2/2022
2980,1476,Life,548,54800,9/13/2024,3/14/2029
2981,1476,Motor,4583,458300,1/28/2021,11/20/2025
2982,1477,Motor,4854,485400,7/27/2020,7/13/2025
2983,1477,Life,2663,266300,9/15/2022,9/20/2023
2984,1478,Health,1754,175400,3/24/2024,1/7/2028
2985,1479,Health,2471,247100,9/26/2020,1/25/2023
2986,1479,Life,1215,121500,6/5/2020,8/28/2024
2987,1480,Life,1148,114800,10/7/2022,1/27/2027
2988,1480,Health,2792,279200,6/21/2022,12/20/2025
2989,1481,Health,2585,258500,3/3/2021,7/22/2023
2990,1482,Life,2678,267800,2/15/2023,12/2/2025
2991,1482,Life,740,74000,7/21/2020,9/3/2024
2992,1482,Motor,2421,242100,4/5/2023,3/1/2025
2993,1483,Health,2609,260900,6/27/2020,1/7/2023
2994,1483,Health,3395,339500,5/6/2022,1/9/2024
2995,1483,Health,4008,400800,6/24/2024,10/30/2026
2996,1484,Life,2731,273100,12/6/2022,9/12/2024
2997,1485,Motor,2371,237100,12/30/2020,4/24/2022
2998,1486,Life,920,92000,4/12/2024,8/9/2026
2999,1486,Motor,931,93100,8/10/2022,5/21/2024
3000,1486,Health,1609,160900,10/4/2024,5/26/2027
3001,1487,Life,2123,212300,9/21/2022,3/31/2024
3002,1488,Health,1803,180300,8/21/2023,9/19/2024
3003,1489,Health,2663,266300,11/9/2021,10/29/2024
3004,1490,Motor,1259,125900,1/5/2024,5/14/2026
3005,1490,Life,2099,209900,7/3/2023,7/18/2027
3006,1490,Motor,4366,436600,11/24/2020,11/28/2021
3007,1491,Motor,1339,133900,1/9/2021,7/9/2024
3008,1492,Life,1973,197300,6/17/2021,10/20/2022
3009,1492,Health,1800,180000,8/7/2024,6/3/2027
3010,1492,Life,3121,312100,8/29/2020,8/20/2024
3011,1493,Life,882,88200,5/12/2020,2/22/2023
3012,1493,Life,3751,375100,11/19/2024,8/17/2029
3013,1494,Life,2445,244500,2/21/2024,3/2/2028
3014,1494,Health,1770,177000,2/23/2022,9/20/2025
3015,1495,Motor,4915,491500,10/12/2023,11/10/2026
3016,1495,Health,3769,376900,11/16/2024,10/1/2029
3017,1496,Life,3006,300600,2/23/2022,4/6/2023
3018,1496,Health,3170,317000,1/31/2022,12/14/2023
3019,1497,Health,2190,219000,11/20/2022,2/18/2027
3020,1497,Life,3415,341500,10/1/2024,8/28/2029
3021,1497,Health,3303,330300,8/22/2021,12/22/2025
3022,1498,Life,1711,171100,10/28/2020,7/29/2023
3023,1499,Motor,2867,286700,1/25/2024,8/8/2028
3024,1499,Motor,1460,146000,11/28/2022,4/4/2027
3025,1499,Life,2227,222700,1/2/2023,10/4/2025
3026,1500,Life,2579,257900,10/20/2021,9/17/2024
3027,1500,Health,1001,100100,11/21/2024,7/25/2026
3028,1501,Life,3230,323000,9/20/2024,4/26/2029
3029,1501,Motor,2460,246000,3/20/2024,4/1/2027
3030,1501,Motor,2661,266100,8/29/2023,9/5/2024
3031,1502,Health,1217,121700,6/16/2020,9/5/2023
3032,1502,Life,568,56800,8/25/2023,6/29/2026
3033,1502,Motor,2354,235400,11/21/2024,3/22/2027
3034,1503,Motor,597,59700,11/25/2024,10/26/2027
3035,1503,Motor,1223,122300,7/26/2023,11/22/2025
3036,1504,Health,3285,328500,2/18/2024,9/9/2025
3037,1504,Life,2427,242700,12/29/2020,5/6/2023
3038,1505,Life,1156,115600,7/28/2024,3/22/2029
3039,1505,Life,3752,375200,6/16/2023,8/23/2024
3040,1506,Motor,4427,442700,6/16/2022,10/27/2023
3041,1506,Life,4536,453600,11/14/2020,9/18/2023
3042,1507,Motor,3276,327600,1/8/2021,7/11/2023
3043,1507,Motor,4062,406200,7/23/2022,10/27/2026
3044,1507,Health,2541,254100,2/26/2023,9/20/2027
3045,1508,Health,4501,450100,4/15/2023,12/14/2025
3046,1508,Motor,4530,453000,10/21/2023,6/29/2028
3047,1508,Health,4090,409000,9/22/2020,10/23/2022
3048,1509,Motor,4873,487300,5/10/2022,11/9/2025
3049,1509,Motor,4431,443100,12/5/2020,2/11/2025
3050,1509,Life,1869,186900,9/12/2021,1/25/2023
3051,1510,Health,3635,363500,9/11/2022,7/11/2027
3052,1510,Motor,3411,341100,12/22/2022,1/9/2026
3053,1510,Motor,4695,469500,3/21/2023,9/19/2026
3054,1511,Life,1449,144900,5/14/2020,5/31/2024
3055,1512,Life,2328,232800,7/22/2024,9/27/2025
3056,1512,Health,4206,420600,6/2/2020,7/25/2024
3057,1513,Motor,3387,338700,1/28/2023,7/27/2024
3058,1513,Health,1332,133200,5/29/2021,8/27/2024
3059,1513,Health,1593,159300,6/4/2024,8/30/2025
3060,1514,Life,2642,264200,10/12/2020,6/20/2024
3061,1515,Motor,4917,491700,3/20/2024,9/26/2026
3062,1516,Health,3347,334700,6/24/2022,6/29/2026
3063,1516,Life,2645,264500,9/20/2021,8/18/2025
3064,1517,Motor,1336,133600,5/27/2022,3/9/2027
3065,1517,Life,1189,118900,10/11/2023,3/11/2026
3066,1518,Life,626,62600,11/1/2022,8/13/2024
3067,1518,Life,3644,364400,9/25/2020,12/12/2023
3068,1518,Health,1393,139300,7/20/2023,10/18/2024
3069,1519,Motor,2769,276900,10/3/2020,1/20/2025
3070,1519,Life,1487,148700,7/18/2021,8/22/2024
3071,1519,Health,4167,416700,9/10/2022,12/31/2023
3072,1520,Health,1013,101300,4/5/2020,11/27/2021
3073,1520,Health,1754,175400,9/6/2022,12/18/2023
3074,1520,Motor,993,99300,11/15/2022,4/2/2027
3075,1521,Health,1418,141800,6/5/2023,8/16/2025
3076,1522,Motor,2051,205100,11/22/2023,4/30/2028
3077,1522,Health,1253,125300,11/27/2023,3/14/2025
3078,1522,Life,3301,330100,7/17/2020,10/25/2022
3079,1523,Life,3317,331700,7/24/2024,3/11/2027
3080,1524,Life,4742,474200,9/20/2022,5/10/2025
3081,1524,Life,1773,177300,12/8/2024,6/17/2029
3082,1525,Motor,1988,198800,12/18/2024,3/1/2029
3083,1526,Life,3053,305300,11/10/2020,10/1/2022
3084,1527,Health,4021,402100,10/17/2020,2/11/2023
3085,1527,Life,3794,379400,11/9/2024,8/14/2028
3086,1527,Motor,1323,132300,2/1/2025,1/25/2027
3087,1528,Motor,672,67200,3/21/2021,11/1/2023
3088,1528,Health,3056,305600,7/14/2022,2/4/2027
3089,1529,Life,4793,479300,9/16/2020,11/11/2022
3090,1530,Life,1057,105700,11/10/2024,11/4/2026
3091,1531,Health,4943,494300,6/6/2024,12/23/2027
3092,1531,Life,4239,423900,2/8/2023,5/8/2026
3093,1532,Health,583,58300,5/29/2022,2/23/2027
3094,1532,Motor,3912,391200,4/16/2022,11/5/2023
3095,1533,Life,1559,155900,10/14/2020,1/10/2024
3096,1533,Life,4883,488300,6/23/2023,2/8/2028
3097,1533,Health,2908,290800,11/14/2020,9/30/2022
3098,1534,Motor,933,93300,10/22/2022,6/4/2026
3099,1534,Life,3241,324100,10/31/2022,10/28/2027
3100,1534,Motor,2239,223900,11/3/2023,8/26/2026
3101,1535,Motor,1909,190900,4/8/2023,11/14/2024
3102,1535,Life,4848,484800,11/3/2024,9/17/2029
3103,1536,Life,3851,385100,5/19/2024,8/6/2027
3104,1536,Motor,1607,160700,3/13/2022,3/15/2023
3105,1536,Health,4911,491100,10/2/2024,9/26/2026
3106,1537,Motor,2912,291200,7/8/2020,1/10/2024
3107,1538,Motor,1358,135800,3/8/2023,12/4/2025
3108,1538,Health,2870,287000,1/23/2025,2/11/2027
3109,1538,Motor,3913,391300,8/17/2020,4/25/2024
3110,1539,Life,3879,387900,8/21/2021,9/19/2024
3111,1539,Motor,1943,194300,2/11/2023,9/7/2027
3112,1540,Health,627,62700,7/26/2021,12/19/2023
3113,1540,Health,1583,158300,3/27/2024,11/23/2025
3114,1540,Life,3504,350400,3/29/2023,12/2/2027
3115,1541,Life,1926,192600,8/15/2021,7/15/2024
3116,1541,Health,4288,428800,12/14/2024,12/29/2026
3117,1541,Health,3585,358500,9/13/2024,12/17/2025
3118,1542,Health,2164,216400,12/17/2020,6/18/2022
3119,1543,Life,698,69800,12/10/2024,10/3/2029
3120,1543,Motor,866,86600,2/13/2025,11/2/2028
3121,1544,Motor,1013,101300,3/17/2020,4/27/2022
3122,1545,Motor,1027,102700,6/14/2022,8/31/2026
3123,1545,Motor,4138,413800,11/12/2021,6/13/2023
3124,1545,Health,2110,211000,5/5/2022,9/12/2023
3125,1546,Life,1803,180300,5/5/2023,2/26/2027
3126,1547,Motor,3978,397800,9/5/2023,7/18/2026
3127,1548,Life,1163,116300,8/12/2022,3/11/2027
3128,1548,Motor,2921,292100,9/24/2020,6/1/2022
3129,1548,Health,1508,150800,8/7/2020,2/26/2025
3130,1549,Motor,4403,440300,10/4/2024,3/22/2026
3131,1549,Life,3258,325800,4/22/2023,6/27/2025
3132,1549,Motor,3706,370600,4/11/2021,12/21/2022
3133,1550,Motor,1783,178300,8/7/2024,6/6/2027
3134,1550,Health,4576,457600,11/23/2021,5/27/2024
3135,1550,Motor,1668,166800,11/2/2021,3/11/2024
3136,1551,Health,3678,367800,4/6/2023,5/24/2024
3137,1551,Health,4655,465500,9/13/2021,12/11/2023
3138,1551,Motor,3688,368800,2/6/2021,2/2/2024
3139,1552,Motor,3453,345300,1/27/2023,1/16/2028
3140,1553,Health,3688,368800,1/15/2022,2/13/2026
3141,1554,Health,3948,394800,6/10/2021,11/4/2022
3142,1554,Motor,1592,159200,3/18/2020,5/18/2021
3143,1554,Life,2668,266800,3/30/2024,10/22/2025
3144,1555,Health,3026,302600,7/14/2022,1/26/2024
3145,1555,Life,1289,128900,10/19/2021,3/3/2024
3146,1556,Motor,4344,434400,5/19/2021,4/11/2023
3147,1557,Health,1422,142200,1/4/2024,6/30/2026
3148,1558,Life,3166,316600,3/25/2021,3/11/2023
3149,1559,Life,2542,254200,12/23/2022,9/24/2024
3150,1560,Motor,2902,290200,1/7/2021,12/26/2024
3151,1560,Life,3773,377300,5/10/2022,1/15/2027
3152,1560,Motor,4539,453900,5/20/2021,6/20/2023
3153,1561,Health,1851,185100,12/7/2023,8/23/2025
3154,1562,Motor,1107,110700,8/5/2024,8/29/2028
3155,1562,Health,4067,406700,11/15/2022,8/27/2024
3156,1562,Life,3734,373400,5/14/2020,12/12/2024
3157,1563,Motor,1897,189700,7/2/2021,7/23/2022
3158,1563,Motor,2614,261400,10/7/2024,12/16/2026
3159,1563,Life,815,81500,3/4/2023,8/1/2025
3160,1564,Motor,4396,439600,10/25/2021,8/28/2026
3161,1564,Motor,1837,183700,11/3/2024,3/20/2026
3162,1564,Motor,784,78400,7/11/2024,6/20/2026
3163,1565,Life,4653,465300,12/8/2020,2/25/2023
3164,1565,Health,3817,381700,4/2/2020,10/28/2023
3165,1565,Motor,2631,263100,1/22/2025,9/21/2029
3166,1566,Health,4384,438400,4/30/2022,4/12/2026
3167,1566,Life,4874,487400,11/6/2024,6/18/2027
3168,1567,Health,4049,404900,12/29/2021,3/25/2024
3169,1567,Motor,4392,439200,4/7/2023,9/24/2024
3170,1567,Life,4707,470700,9/19/2022,5/31/2024
3171,1568,Health,1194,119400,1/8/2023,10/24/2026
3172,1568,Life,2323,232300,3/13/2023,10/18/2027
3173,1569,Health,2344,234400,8/4/2023,5/11/2028
3174,1569,Health,1579,157900,4/16/2022,7/15/2023
3175,1570,Motor,2071,207100,6/2/2021,1/25/2025
3176,1570,Health,965,96500,3/21/2022,7/26/2023
3177,1571,Life,3400,340000,10/27/2024,5/27/2029
3178,1572,Motor,1209,120900,12/5/2023,7/1/2028
3179,1573,Motor,2403,240300,1/3/2022,9/22/2026
3180,1573,Life,684,68400,8/16/2023,5/5/2026
3181,1573,Motor,1762,176200,3/25/2023,8/8/2026
3182,1574,Life,1184,118400,9/1/2021,12/6/2024
3183,1575,Health,2296,229600,4/12/2022,4/26/2026
3184,1575,Life,3763,376300,10/21/2023,8/9/2025
3185,1575,Life,1033,103300,9/9/2023,6/10/2027
3186,1576,Life,2231,223100,4/18/2020,4/13/2025
3187,1576,Health,1064,106400,1/30/2025,12/18/2028
3188,1576,Health,1984,198400,5/4/2023,4/24/2025
3189,1577,Health,1109,110900,5/5/2023,8/10/2026
3190,1577,Health,3637,363700,3/8/2024,5/9/2026
3191,1577,Motor,3707,370700,12/3/2020,10/6/2024
3192,1578,Motor,3834,383400,1/19/2023,10/23/2024
3193,1579,Motor,1616,161600,6/10/2024,9/29/2027
3194,1579,Health,2335,233500,9/1/2020,8/13/2022
3195,1579,Motor,1381,138100,11/14/2022,2/19/2024
3196,1580,Motor,4362,436200,12/5/2020,12/15/2021
3197,1581,Life,2995,299500,3/9/2023,6/28/2024
3198,1582,Motor,4661,466100,9/19/2022,12/7/2023
3199,1583,Life,4986,498600,5/4/2021,9/24/2023
3200,1584,Health,1849,184900,8/22/2022,11/28/2025
3201,1584,Motor,3767,376700,1/11/2024,9/14/2025
3202,1585,Health,2899,289900,2/5/2025,12/16/2027
3203,1585,Life,1946,194600,12/22/2023,6/30/2027
3204,1585,Health,934,93400,6/3/2022,10/3/2026
3205,1586,Life,966,96600,6/2/2021,3/19/2025
3206,1586,Life,4475,447500,7/24/2020,6/29/2023
3207,1587,Motor,2654,265400,7/28/2024,8/10/2027
3208,1588,Health,3220,322000,11/25/2020,9/1/2023
3209,1588,Health,4156,415600,11/12/2021,1/5/2023
3210,1589,Life,4532,453200,4/6/2021,2/23/2023
3211,1590,Health,597,59700,8/5/2023,8/18/2026
3212,1590,Motor,3208,320800,10/2/2023,12/25/2025
3213,1590,Health,3785,378500,4/7/2020,12/13/2023
3214,1591,Life,1893,189300,11/20/2021,4/18/2026
3215,1591,Health,4491,449100,4/30/2020,11/13/2023
3216,1592,Life,1404,140400,9/4/2023,10/3/2024
3217,1593,Motor,3601,360100,10/17/2023,1/21/2028
3218,1593,Health,3595,359500,2/13/2024,5/18/2026
3219,1593,Motor,1768,176800,4/19/2022,6/13/2025
3220,1594,Motor,3653,365300,5/18/2023,8/13/2024
3221,1595,Health,1452,145200,12/29/2023,6/27/2026
3222,1595,Life,1963,196300,5/13/2022,11/27/2026
3223,1596,Life,4954,495400,5/31/2023,11/27/2027
3224,1596,Motor,2717,271700,12/1/2021,10/3/2023
3225,1597,Life,2981,298100,11/27/2023,10/18/2027
3226,1597,Health,3748,374800,9/8/2022,4/8/2025
3227,1598,Life,4242,424200,8/4/2022,1/15/2025
3228,1598,Motor,2918,291800,8/30/2024,12/13/2026
3229,1598,Motor,974,97400,6/7/2023,10/28/2024
3230,1599,Life,3880,388000,12/12/2021,7/27/2026
3231,1599,Life,2833,283300,6/18/2020,7/21/2024
3232,1599,Life,4500,450000,4/18/2022,6/17/2023
3233,1600,Health,3098,309800,7/4/2020,11/4/2024
3234,1601,Life,4320,432000,5/7/2024,6/20/2027
3235,1601,Life,3597,359700,9/18/2022,6/17/2027
3236,1601,Motor,2478,247800,10/25/2020,6/17/2024
3237,1602,Life,4567,456700,10/20/2024,2/9/2028
3238,1602,Motor,4521,452100,2/19/2025,6/15/2026
3239,1602,Motor,1435,143500,4/2/2021,2/18/2023
3240,1603,Motor,723,72300,8/22/2020,2/27/2025
3241,1604,Life,2297,229700,3/31/2021,11/21/2022
3242,1604,Health,3155,315500,12/16/2023,7/24/2025
3243,1604,Motor,4418,441800,10/10/2022,11/3/2025
3244,1605,Motor,1602,160200,6/10/2022,10/15/2026
3245,1606,Health,2300,230000,10/3/2021,12/3/2025
3246,1607,Health,684,68400,4/15/2024,10/18/2025
3247,1607,Life,1444,144400,1/31/2023,6/23/2025
3248,1608,Motor,2007,200700,12/15/2022,2/5/2025
3249,1609,Motor,2494,249400,3/14/2023,4/25/2027
3250,1610,Motor,4410,441000,11/29/2020,1/23/2022
3251,1610,Health,4354,435400,11/4/2022,5/19/2024
3252,1611,Health,2222,222200,4/14/2021,1/31/2025
3253,1611,Motor,1899,189900,12/16/2024,5/24/2029
3254,1612,Motor,4093,409300,12/20/2022,12/16/2027
3255,1613,Motor,3821,382100,3/16/2020,10/31/2022
3256,1614,Life,2932,293200,7/9/2020,11/3/2022
3257,1614,Health,1122,112200,3/17/2020,10/25/2022
3258,1614,Health,2018,201800,2/4/2023,12/18/2024
3259,1615,Health,2334,233400,9/29/2020,4/15/2023
3260,1616,Motor,1287,128700,4/3/2023,7/10/2025
3261,1616,Motor,686,68600,12/8/2023,12/31/2024
3262,1617,Life,4920,492000,9/12/2023,9/15/2024
3263,1617,Health,3312,331200,11/6/2020,8/20/2023
3264,1618,Health,2834,283400,3/29/2024,6/8/2025
3265,1619,Motor,2271,227100,12/26/2022,2/23/2026
3266,1620,Life,3994,399400,12/27/2023,3/11/2026
3267,1620,Motor,4666,466600,4/21/2021,6/1/2025
3268,1621,Motor,1325,132500,4/18/2022,12/6/2023
3269,1621,Health,4310,431000,10/22/2021,1/19/2026
3270,1622,Life,1821,182100,2/1/2023,7/27/2026
3271,1622,Life,2010,201000,1/16/2022,1/6/2025
3272,1622,Motor,1595,159500,3/26/2023,1/25/2026
3273,1623,Motor,4243,424300,10/2/2022,7/18/2024
3274,1623,Motor,4126,412600,2/12/2024,5/21/2025
3275,1623,Motor,4228,422800,8/15/2020,3/31/2025
3276,1624,Health,4449,444900,3/6/2022,12/5/2024
3277,1625,Life,1218,121800,5/18/2023,5/21/2024
3278,1626,Health,578,57800,10/14/2023,4/27/2027
3279,1627,Life,3127,312700,10/6/2022,4/28/2025
3280,1627,Health,3303,330300,11/13/2021,4/13/2024
3281,1627,Life,1888,188800,10/9/2023,12/12/2025
3282,1628,Motor,3694,369400,3/23/2020,12/7/2022
3283,1628,Life,4272,427200,11/3/2022,5/2/2026
3284,1629,Life,4786,478600,12/11/2024,10/18/2028
3285,1629,Motor,4001,400100,8/25/2023,1/25/2025
3286,1630,Life,1461,146100,7/22/2022,11/1/2026
3287,1630,Motor,1270,127000,8/25/2020,4/21/2023
3288,1631,Motor,1344,134400,3/23/2023,12/25/2026
3289,1631,Motor,3148,314800,12/12/2020,6/12/2025
3290,1631,Health,1001,100100,6/26/2020,8/4/2024
3291,1632,Health,1395,139500,6/25/2024,5/20/2026
3292,1632,Motor,3954,395400,10/8/2020,8/4/2022
3293,1632,Motor,1647,164700,6/12/2023,1/22/2027
3294,1633,Motor,632,63200,10/3/2020,1/8/2024
3295,1633,Life,4775,477500,4/6/2023,10/12/2027
3296,1633,Motor,4424,442400,3/24/2023,2/21/2026
3297,1634,Health,4719,471900,7/28/2020,5/20/2025
3298,1635,Life,911,91100,11/7/2023,3/5/2028
3299,1635,Motor,1722,172200,5/31/2022,8/27/2026
3300,1636,Motor,2398,239800,9/10/2021,10/8/2025
3301,1636,Life,621,62100,4/10/2023,1/11/2026
3302,1637,Life,3546,354600,12/5/2020,6/11/2024
3303,1638,Motor,638,63800,2/3/2023,9/27/2025
3304,1638,Life,1704,170400,3/26/2020,10/8/2023
3305,1639,Motor,4300,430000,5/18/2021,10/29/2022
3306,1639,Life,3908,390800,10/26/2022,6/29/2027
3307,1640,Motor,1295,129500,4/9/2023,10/11/2026
3308,1640,Motor,4526,452600,1/11/2025,7/1/2026
3309,1641,Motor,508,50800,8/20/2022,2/9/2024
3310,1642,Health,3076,307600,4/8/2021,8/4/2025
3311,1643,Motor,4529,452900,11/19/2023,5/27/2026
3312,1643,Health,2692,269200,2/15/2023,11/11/2026
3313,1644,Health,2449,244900,10/23/2020,6/10/2025
3314,1644,Motor,2586,258600,10/28/2024,5/11/2026
3315,1645,Life,1986,198600,9/16/2023,3/16/2026
3316,1646,Motor,3687,368700,1/13/2023,9/10/2027
3317,1646,Motor,1257,125700,5/24/2022,10/7/2026
3318,1647,Motor,3819,381900,7/19/2020,7/15/2022
3319,1647,Life,2474,247400,6/25/2023,7/27/2024
3320,1647,Motor,3059,305900,5/27/2024,8/31/2025
3321,1648,Life,4599,459900,12/12/2020,8/23/2023
3322,1648,Life,3801,380100,9/14/2021,4/28/2026
3323,1649,Motor,4654,465400,9/19/2020,1/21/2023
3324,1649,Motor,2677,267700,5/29/2021,6/26/2023
3325,1649,Motor,1752,175200,6/13/2021,12/26/2024
3326,1650,Life,4294,429400,2/14/2024,10/3/2026
3327,1650,Health,3071,307100,5/2/2021,5/13/2024
3328,1650,Health,796,79600,10/14/2022,8/6/2025
3329,1651,Motor,3173,317300,10/2/2023,12/22/2025
3330,1651,Health,4804,480400,12/8/2022,2/13/2026
3331,1652,Motor,2973,297300,2/17/2024,12/31/2027
3332,1653,Motor,2468,246800,5/29/2020,9/20/2024
3333,1654,Life,1487,148700,2/28/2025,6/10/2027
3334,1654,Motor,2576,257600,3/7/2024,2/14/2028
3335,1655,Motor,3000,300000,3/23/2024,2/3/2027
3336,1655,Health,3921,392100,3/5/2022,8/16/2025
3337,1655,Motor,2610,261000,5/7/2022,3/13/2025
3338,1656,Motor,4878,487800,7/31/2023,3/21/2026
3339,1657,Motor,4721,472100,7/4/2020,12/12/2024
3340,1657,Life,1008,100800,1/17/2021,3/1/2022
3341,1658,Life,2069,206900,4/17/2021,7/10/2022
3342,1658,Health,4713,471300,12/28/2020,1/19/2022
3343,1658,Life,4552,455200,10/23/2022,7/1/2025
3344,1659,Health,4500,450000,3/4/2025,7/18/2026
3345,1659,Life,3521,352100,9/22/2021,12/12/2023
3346,1659,Motor,2919,291900,4/10/2020,9/1/2022
3347,1660,Motor,2137,213700,6/18/2021,12/29/2022
3348,1661,Health,1213,121300,1/3/2025,11/19/2027
3349,1662,Motor,1280,128000,2/21/2024,1/22/2027
3350,1662,Life,1338,133800,12/16/2024,6/22/2029
3351,1663,Health,1473,147300,12/8/2022,4/24/2027
3352,1663,Motor,669,66900,9/27/2024,2/12/2028
3353,1663,Health,756,75600,3/25/2022,12/31/2026
3354,1664,Health,4910,491000,9/7/2023,6/2/2026
3355,1664,Health,3492,349200,5/16/2022,3/30/2027
3356,1665,Life,4852,485200,8/14/2021,11/11/2023
3357,1665,Motor,4880,488000,7/1/2022,7/11/2023
3358,1665,Life,2531,253100,2/18/2022,6/9/2025
3359,1666,Health,2392,239200,3/10/2024,8/28/2026
3360,1666,Health,1228,122800,2/17/2024,6/30/2026
3361,1666,Life,4394,439400,6/27/2020,1/4/2022
3362,1667,Life,1270,127000,10/4/2020,6/9/2022
3363,1667,Life,3645,364500,10/29/2023,10/1/2025
3364,1667,Health,1604,160400,4/14/2023,5/9/2024
3365,1668,Health,4981,498100,6/24/2021,4/3/2024
3366,1668,Life,1050,105000,2/15/2022,7/14/2024
3367,1669,Health,692,69200,7/20/2022,1/25/2027
3368,1669,Motor,925,92500,1/30/2025,1/17/2027
3369,1669,Life,4561,456100,1/29/2025,4/12/2027
3370,1670,Health,891,89100,9/18/2023,12/24/2027
3371,1670,Motor,2977,297700,12/14/2020,12/14/2024
3372,1670,Health,4842,484200,7/3/2024,4/10/2029
3373,1671,Motor,3998,399800,11/24/2023,9/27/2028
3374,1671,Life,713,71300,12/19/2024,3/6/2027
3375,1671,Motor,3595,359500,11/21/2023,6/10/2028
3376,1672,Health,1184,118400,8/3/2021,10/25/2022
3377,1672,Health,3324,332400,11/9/2020,2/27/2023
3378,1673,Health,2091,209100,3/14/2025,4/16/2027
3379,1674,Life,3007,300700,12/2/2024,7/22/2026
3380,1674,Health,2180,218000,4/6/2024,4/29/2025
3381,1674,Health,728,72800,4/11/2021,7/14/2022
3382,1675,Motor,4219,421900,12/28/2023,1/29/2027
3383,1676,Life,3054,305400,12/16/2020,6/6/2024
3384,1676,Motor,4389,438900,3/24/2020,2/15/2024
3385,1677,Health,1511,151100,8/27/2023,7/8/2027
3386,1678,Motor,534,53400,4/20/2020,9/20/2022
3387,1678,Motor,3212,321200,2/5/2024,10/18/2028
3388,1679,Health,3153,315300,8/1/2022,7/20/2027
3389,1679,Motor,549,54900,4/30/2022,8/16/2026
3390,1680,Motor,4664,466400,5/18/2024,9/19/2026
3391,1680,Health,596,59600,6/15/2020,10/16/2024
3392,1680,Motor,2838,283800,5/17/2024,6/22/2028
3393,1681,Life,4062,406200,1/24/2024,1/7/2026
3394,1682,Motor,4381,438100,2/14/2021,10/31/2023
3395,1683,Life,3283,328300,11/7/2021,7/23/2026
3396,1683,Life,1825,182500,12/29/2024,3/23/2027
3397,1683,Motor,710,71000,7/7/2022,7/31/2025
3398,1684,Life,2457,245700,6/9/2022,6/6/2026
3399,1685,Motor,3620,362000,11/18/2022,9/20/2024
3400,1685,Motor,909,90900,2/1/2024,9/21/2028
3401,1686,Health,1545,154500,9/26/2022,12/7/2024
3402,1687,Motor,1840,184000,11/28/2022,1/1/2024
3403,1687,Life,4434,443400,7/9/2024,11/29/2028
3404,1687,Health,4613,461300,5/31/2020,3/15/2022
3405,1688,Motor,3454,345400,5/1/2023,8/20/2027
3406,1688,Motor,3747,374700,9/20/2024,1/17/2029
3407,1688,Life,710,71000,6/23/2020,10/4/2023
3408,1689,Life,4020,402000,12/2/2021,9/13/2026
3409,1690,Health,4266,426600,5/25/2020,9/8/2022
3410,1690,Life,1352,135200,8/20/2021,2/22/2025
3411,1691,Life,3030,303000,4/8/2024,12/10/2027
3412,1691,Life,3179,317900,9/8/2020,12/21/2024
3413,1691,Life,2454,245400,2/18/2022,1/31/2027
3414,1692,Motor,4266,426600,12/24/2020,11/25/2023
3415,1692,Life,1131,113100,2/28/2024,8/1/2027
3416,1692,Health,2099,209900,6/19/2022,10/7/2024
3417,1693,Health,3072,307200,4/5/2023,5/9/2027
3418,1693,Health,3706,370600,9/21/2023,5/10/2026
3419,1694,Motor,4535,453500,5/7/2022,8/6/2025
3420,1694,Health,1290,129000,12/27/2024,2/5/2026
3421,1695,Life,4204,420400,5/11/2020,5/1/2022
